0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.46082792,0.9215237,0.4893321,0.92165565,1.8074526,0.7659907,0.46082783,0.8906845,0.37560204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023838956,0.04757116,0.16390365,0.047678128,0.047677785,0.0,0.023839071,0.032399252,0.029463962,0.65837264,1.3167288,0.78023523,1.3167453,2.6148872,1.3009645,0.65837276,1.3114238,0.5074293,0.21083172,0.42166203,0.29673997,0.42166346,0.9565992,0.41527218,0.21083182,0.40165535,0.08691952,0.09506387,0.1900822,0.0,0.19012748,0.44404432,0.24143293,0.09506374,0.19944966,0.2535055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039922014,0.2370497,0.0,0.016697107,0.0,0.0,0.0,0.0,0.0,0.0,0.19904289,0.0,0.0,0.15601195,0.13883555,0.27766275,0.14617297,0.27767104,0.55294186,0.07693983,0.13883553,0.3176635,0.33444616,0.0,0.0,0.0,0.0,0.0,0.010067752,0.0,0.0,0.06183313
0.4608275,0.9216553,0.4608277,0.80717826,1.1083124,0.82308996,0.49306425,0.564792,0.36008605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001675494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023838922,0.04767777,0.02383925,0.023885095,0.26470393,0.023818946,0.0,0.17856988,0.0,0.65837103,1.3167453,0.6583727,1.4077263,2.1409116,1.0817415,0.63662493,0.42688334,0.3368702,0.21083187,0.42166346,0.2108317,0.77555263,1.4906954,0.59873885,0.30513167,0.2111494,0.19983903,0.09506338,0.19012718,0.09506342,0.09506804,0.19044814,0.09512732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453654,0.0,0.014969453,0.15904611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12787013,0.09159264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030067787,0.07356249,0.09644541,0.13883518,0.27767098,0.13883561,0.15790817,0.27787638,0.13889,0.087799795,0.5374591,0.06538812,0.0,0.0,0.0,0.021854116,0.113923416,0.0,0.18151554,0.4926642,0.0
0.27500713,0.83812207,0.46082774,0.7221878,1.6626909,0.9216554,0.4608278,0.92165554,0.46082774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008802302,0.023806108,0.023838956,0.22651704,0.112164214,0.04767798,0.023838969,0.047677897,0.023839004,0.30452707,0.9997264,0.6583725,1.0278416,2.3849952,1.316745,0.65837234,1.316745,0.6583725,0.14121448,0.4437117,0.21083185,0.2878366,0.7873164,0.4216637,0.21083182,0.4216637,0.21083187,0.0,0.095054634,0.095063664,0.58943444,0.46767277,0.19012733,0.09506366,0.19012734,0.09506365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602119,0.0,0.0,0.13241884,0.0,0.0,0.0,0.0,0.0,0.0,0.04248278,0.0,0.14641361,0.06643091,0.0,0.0,0.0,0.0,0.22898108,0.22857326,0.13883549,0.2593932,0.52710605,0.27767092,0.13883547,0.27767092,0.13883545,0.04451306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19770491,0.20481147,0.23558556,0.6998516,0.8143152,0.678305,0.4608277,0.9216553,0.46082768,0.0,0.0006397478,0.062037062,0.0,0.013390408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08227732,0.0,0.0,0.0,0.0,0.43404004,0.0,0.25444162,1.1927544,0.041390467,0.023839273,0.047678128,0.023839053,0.2941528,0.0,0.0,0.76077855,0.92659855,0.81355655,0.65837264,1.316745,0.6583725,0.34223968,0.3318525,0.2139513,0.14268681,0.18071154,0.3358262,0.21083184,0.42166352,0.2108318,0.31182018,0.14755894,0.0,0.8323164,2.109765,0.2825802,0.095063716,0.19012734,0.09506363,0.0,0.123332515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24394807,0.29062918,0.0,0.17705464,0.40469426,0.105775096,0.0,0.0,0.0,0.40956798,0.43943924,0.26997182,0.75291926,1.3848274,0.14464383,0.0,0.0,0.0,0.0,0.46313292,0.116658226,0.8604118,0.96945816,0.21803887,0.1388353,0.2776708,0.1388354,0.07529096,0.51253223,0.0,0.27577803,0.45911327,0.0,0.0,0.0,0.0
0.4608275,0.92165506,0.46082768,0.34302416,1.4834623,0.92165536,0.1335588,0.6459166,0.46082768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058054045,0.0,0.0,0.0,0.0,0.0,0.011154361,0.0,0.0,0.0,0.0,0.023839418,0.04767853,0.023839222,0.2643205,0.08248324,0.047678147,0.13683577,0.0,0.02383903,0.6583721,1.3167446,0.6583724,0.79312944,1.8670977,1.3167449,0.0,0.5816829,0.6583724,0.21083187,0.42166376,0.21083188,0.9567946,1.3513057,0.4216637,0.24117039,0.68716824,0.2108318,0.09506405,0.19012731,0.09506361,0.0,0.070340924,0.19012724,0.0,0.00041074678,0.09506365,0.0,0.0,0.0,0.14992906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26476383,0.0,0.0,0.0,0.0,0.0,0.0,0.048815913,0.0,0.08675142,0.21060741,0.0,0.13883606,0.27767104,0.13883549,0.12697765,0.25926748,0.27767092,0.20990999,0.20693314,0.1388354,0.0,0.0,0.0,0.0,0.0,0.0,0.11430426,0.0,0.0
0.501644,0.6742183,0.37520203,0.74762976,0.44746977,0.45291847,0.28499407,0.15517753,0.24077514,0.0,0.0,0.0,0.0,0.008767724,0.07599735,0.0,0.0071574487,0.0,0.0,0.0,0.0,0.0,0.0,0.1385413,0.0,0.0,0.068151295,0.15144032,0.5042623,0.0,0.0,0.5250445,0.0,0.19528635,0.94528604,0.0,0.7641953,1.5947866,0.54750824,1.0132183,0.5042175,0.0,0.34064916,0.008829564,0.2231842,0.28322506,0.71802616,0.33704334,1.0177386,1.6429336,0.7135241,0.0,0.021133132,0.14957964,0.0,0.0,0.0,0.25089085,0.02837938,0.0,0.4461696,1.3626544,0.18386304,0.0,0.0,0.0,0.0,0.13543066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52669466,0.27249667,0.0,0.070952244,0.38292998,0.12129122,0.0,0.0,0.0,0.5399576,0.4429376,0.4038168,0.5451077,1.0170869,0.13879247,0.14255616,0.29339263,0.022428732,0.0,0.43125567,0.10921265,0.4884513,0.71224326,0.095806226,0.0,0.057656303,0.0,0.094034754,0.9317393,0.0,0.19995047,0.44310176,0.0
0.20331125,0.676015,0.4608277,0.66963565,1.5468991,0.9216554,0.45955762,0.91673326,0.46082774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031174526,0.023838926,0.4349048,0.29925165,0.047677822,0.025028326,0.0424654,0.023838926,0.5801834,0.5629605,0.6583726,0.9916183,1.6365055,1.3167452,0.6576617,1.3154314,0.6583726,0.20626587,0.53558826,0.21083182,0.19377553,0.7119145,0.4216637,0.20116253,0.4171374,0.21083187,0.0,0.0,0.095063634,0.6448935,0.6211129,0.19012737,0.1082581,0.20003946,0.09506368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04536645,0.0,0.0,0.20179419,0.13843094,0.0,0.0034986436,0.0,0.0,0.026848188,0.061088167,0.0,0.16995803,0.26819992,0.0,0.0,0.0,0.0,0.049589716,0.10414437,0.13883542,0.5154077,0.64085567,0.2776709,0.14016162,0.27589628,0.13883546,0.14416306,0.05761291,0.0,0.07265893,0.0,0.0,0.0,0.0,0.0
0.22228394,0.7726701,0.46082786,0.6928446,1.519183,0.92165565,0.46082777,0.9216555,0.4608278,0.0,0.08119858,0.0,0.0,0.051674753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13613291,0.023719821,0.023838859,0.62355196,0.22160393,0.04767786,0.02383899,0.04767781,0.023838937,0.13141884,0.69620585,0.65837264,0.97038436,2.0817792,1.316745,0.6583726,1.3167452,0.65837246,0.15253922,0.5449849,0.21083178,0.04075013,0.633822,0.42166355,0.21083179,0.42166352,0.2108318,0.0,0.09502108,0.09506367,0.7612568,0.43955266,0.19012728,0.09506365,0.19012728,0.09506363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552605,0.0,0.0,0.38853258,0.0,0.0,0.0,0.0,0.0,0.0,0.17738417,0.0,0.2937752,0.32108468,0.0,0.0,0.0,0.0,0.32345328,0.13895038,0.13883546,0.14068443,0.40662503,0.27767092,0.13883542,0.27767092,0.13883545,0.17228264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46082774,0.9216554,0.46082783,0.9216554,1.841326,0.83461493,0.46082774,0.91061723,0.4250447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023839,0.04767791,0.023838874,0.04767794,0.078120805,0.08342445,0.023838982,0.047044225,0.0,0.65837246,1.316745,0.65837246,1.3167452,2.6363916,1.4277259,0.6583725,1.3086554,0.6398631,0.21083173,0.42166358,0.21083175,0.42166358,0.85225224,0.5248559,0.21083182,0.43267968,0.08701198,0.09506374,0.1901274,0.09506361,0.19012743,0.3913736,0.011483796,0.095063716,0.20839788,0.16288856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007825877,0.09625819,0.0,0.0008669663,0.06324247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13883537,0.2776708,0.13883542,0.27767086,0.5556233,0.20344335,0.13883542,0.28655016,0.10460259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46082744,0.9116805,0.32170784,0.92165536,1.824566,0.79595625,0.4608277,0.9216555,0.46060333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023838993,0.024376351,0.060132787,0.04767784,0.095881864,0.22520353,0.023838947,0.047677852,0.024092998,0.65837216,1.3539401,0.70081216,1.316745,2.6119835,1.1778103,0.6583726,1.3167452,0.65843034,0.2108318,0.4719649,0.17302325,0.42166376,0.72705364,0.19115019,0.2108319,0.4216637,0.21115756,0.09506385,0.13548486,0.0,0.1901273,0.44057065,0.40193355,0.09506363,0.19012734,0.09522341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424107,0.073476665,0.0,0.025004398,0.14307778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13883536,0.22725603,0.14693522,0.27767086,0.5843736,0.32180974,0.13883542,0.27767086,0.1386797,0.0,0.0,0.06621717,0.0,0.0,0.034609713,0.0,0.0,0.0
0.46082643,0.92165506,0.46082795,0.9216544,1.907141,0.47960192,0.46082717,0.854218,0.1926632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023838032,0.04767715,0.023839027,0.04767782,0.13644163,0.20915744,0.023839012,0.0,0.33116013,0.6583727,1.3167443,0.65837216,1.3167448,2.7745454,1.4570316,0.6583722,1.1385634,0.35714167,0.21083188,0.4216644,0.21083188,0.42166317,1.2637116,0.9417298,0.2108315,0.5691749,0.0,0.09506424,0.19012645,0.09506357,0.19012785,0.2107052,0.0,0.095063694,0.2858719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12645635,0.0,0.0,0.0,0.0,0.21305868,0.021393802,0.0,0.23477773,0.28470004,0.0,0.0,0.0,0.0,0.11209141,0.014687777,0.0,0.2939732,0.18314666,0.13883589,0.27767092,0.13883534,0.27767083,0.41725844,0.18782067,0.13883552,0.15580672,0.16447686,0.0,0.0,0.0,0.0,0.0,0.33515108,0.0,0.08916853,0.47115934
0.4533626,0.77708113,0.3927531,0.8956814,1.6599944,0.8521044,0.46082768,0.9216554,0.46082774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012528755,0.09136402,0.033601556,0.046505824,0.18529215,0.10474924,0.023838995,0.04767792,0.02383897,0.6548956,1.3993275,0.54151076,1.3055799,2.5288348,1.2092603,0.6583726,1.3167452,0.6583727,0.22520967,0.300931,0.17892136,0.41766024,0.5912221,0.36071914,0.2108318,0.42166367,0.21083184,0.11559696,0.08789158,0.0,0.2042685,0.64333844,0.3003385,0.095063604,0.19012734,0.09506366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077800076,0.10432185,0.0,0.0,0.11923882,0.056254663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14483777,0.23328485,0.10345747,0.2975235,0.600472,0.28035265,0.13883545,0.2776709,0.13883545,0.0,0.03250578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4608279,0.93547475,0.16282135,0.9216556,1.8327715,0.65247,0.4608278,0.9677874,0.45343512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023839734,0.0,0.0,0.04767771,0.14424944,0.61986995,0.023838889,0.12174253,0.09970608,0.6583719,1.4211471,0.64875966,1.316745,2.4542894,0.7953317,0.65837246,1.3151588,0.6037109,0.21083201,0.6700739,0.46564445,0.42166388,0.5314266,0.0,0.21083151,0.34787968,0.07399242,0.09506273,0.11014499,0.0,0.1901272,0.57317084,0.7901367,0.09506368,0.25019234,0.18472728,0.0,0.0,0.0,0.0,0.0,0.022637395,0.0,0.0,0.0,0.0,0.20785035,0.070727795,0.0,0.1473186,0.40217787,0.0,0.018811367,0.057826526,0.0,0.104250394,0.08664205,0.0,0.43043113,0.38222873,0.0,0.06496644,0.0047720075,0.13883564,0.13660036,0.0,0.27767122,0.55760586,0.61678433,0.13883555,0.30813357,0.10193212,0.0,0.048636656,0.380158,0.0,0.08847864,0.5597264,0.0,0.0,0.0
0.4122779,0.68575954,0.46086445,0.43345845,0.6988325,0.92164445,0.22895473,0.36969164,0.46088108,0.0,0.0,0.0,0.0,0.06052106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060413897,0.0,0.0,0.032085925,0.0,0.2261908,0.2466963,0.023798306,0.34849513,0.14456083,0.0475277,0.43532157,0.38623565,0.023701549,0.83771926,1.3014635,0.65843356,1.2477696,0.0,1.3171155,0.29484606,0.25093853,0.65844476,0.35479185,0.6451278,0.21079434,0.49048594,1.525016,0.42169684,0.0,0.07866492,0.21093856,0.0,0.0,0.09519108,0.034978762,0.0,0.19031376,0.5299349,0.7270573,0.09502284,0.0,0.0,0.0,0.00064212084,0.007408671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322057,0.18573216,0.0,0.23657167,0.045430087,0.0,0.0,0.0,0.0,0.18460031,0.37354988,0.0,0.33285946,0.5593524,0.0,0.19678733,0.14439338,0.13894475,0.122423984,0.3870355,0.27799746,0.38972294,0.2764841,0.13891828,0.03905467,0.0,0.0,0.6120547,0.22556666,0.0,0.30073723,0.10327721,0.0
